No errors
No warnings
856 ms
data source=metars
4678 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KAEJ 020035Z AUTO 24012G19KT 10SM CLR 23/M11 A3007 RMK AO2 T02301115,KAEJ,2020-05-02T00:35:00Z,38.82,-106.12,23.0,-11.5,240,12,19,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2422.0
KA08 020035Z AUTO 21005KT 10SM CLR A3006 RMK AO2,KA08,2020-05-02T00:35:00Z,32.52,-87.38,,,210,5,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,69.0
K9MN 020035Z AUTO 14011G19KT 10SM OVC095 23/05 A2970 RMK AO1 T02280054,K9MN,2020-05-02T00:35:00Z,44.02,-92.48,22.8,5.4,140,11,19,10.0,29.698818,,,TRUE,TRUE,,,,,,,OVC,9500,,,,,,,VFR,,,,,,,,,,,,METAR,355.0
K9A5 020035Z AUTO 00000KT 10SM CLR 16/10 A3007 RMK AO2 T01570098,K9A5,2020-05-02T00:35:00Z,34.68,-85.28,15.7,9.8,0,0,,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,237.0
K66R 020035Z AUTO 15007KT 10SM CLR 24/12 A2999 RMK AO2 T02380121,K66R,2020-05-02T00:35:00Z,29.65,-96.52,23.8,12.1,150,7,,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
K5M9 020035Z AUTO 00000KT 10SM CLR 20/06 A3003 RMK AO2 T01950059,K5M9,2020-05-02T00:35:00Z,37.33,-88.12,19.5,5.9,0,0,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,199.0
K5C1 020035Z AUTO 16008KT 10SM CLR 28/10 A2996 RMK AO1,K5C1,2020-05-02T00:35:00Z,29.72,-98.7,28.0,10.0,160,8,,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,423.0
K5A6 020035Z AUTO 10SM CLR 21/13 A3004 RMK AO2 T02070134,K5A6,2020-05-02T00:35:00Z,33.47,-89.73,20.7,13.4,,,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,111.0
K4A9 020035Z AUTO 00000KT 10SM CLR 18/09 A3007 RMK AO2 T01760092,K4A9,2020-05-02T00:35:00Z,34.47,-85.72,17.6,9.2,0,0,,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,267.0
K48A 020035Z AUTO 00000KT 10SM CLR 18/10 A3005 RMK AO2 T01760102,K48A,2020-05-02T00:35:00Z,32.4,-83.27,17.6,10.2,0,0,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,115.0
K40J 020035Z AUTO 00000KT 10SM CLR 20/13 A3007 RMK AO2 T02000132,K40J,2020-05-02T00:35:00Z,30.07,-83.57,20.0,13.2,0,0,,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
K3N8 020035Z AUTO 30004KT 10SM OVC050 17/11 A2967 RMK AO2 T01690111,K3N8,2020-05-02T00:35:00Z,47.25,-95.88,16.9,11.1,300,4,,10.0,29.66929,,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,383.0
K3K3 020035Z AUTO 12014KT 10SM CLR 31/03 A2982 RMK AO2,K3K3,2020-05-02T00:35:00Z,38.0,-101.75,31.0,3.0,120,14,,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1013.0
K3F3 020035Z AUTO 13003KT 10SM CLR 25/16 A3002 RMK AO2 T02500162,K3F3,2020-05-02T00:35:00Z,32.07,-93.77,25.0,16.2,130,3,,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,96.0
K3AU 020035Z AUTO 19004KT 10SM CLR 28/13 A2977 RMK AO2,K3AU,2020-05-02T00:35:00Z,37.67,-97.08,28.0,13.0,190,4,,10.0,29.769686,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,405.0
K2I0 020035Z AUTO 00000KT 10SM CLR 20/05 A3003 RMK AO2 T02030052,K2I0,2020-05-02T00:35:00Z,37.35,-87.4,20.3,5.2,0,0,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,134.0
K1F0 020035Z AUTO 17007KT 10SM CLR 26/11 A2984 RMK AO2,K1F0,2020-05-02T00:35:00Z,34.15,-97.12,26.0,11.0,170,7,,10.0,29.840551,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,257.0
K1A6 020035Z AUTO 00000KT 10SM CLR 15/06 A3008 RMK AO2 T01480062,K1A6,2020-05-02T00:35:00Z,36.62,-83.73,14.8,6.2,0,0,,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,352.0
K19S 020035Z AUTO 11008KT 10SM CLR 31/07 A2982 RMK AO2 T03080074,K19S,2020-05-02T00:35:00Z,37.48,-100.83,30.8,7.4,110,8,,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,886.0
K11R 020035Z AUTO 17007KT 10SM CLR 26/16 A2997 RMK AO2 T02640160,K11R,2020-05-02T00:35:00Z,30.22,-96.37,26.4,16.0,170,7,,10.0,29.970472,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,94.0
K0E0 020035Z AUTO 28005KT 10SM CLR 29/M06 A3005 RMK AO2 T02861061,K0E0,2020-05-02T00:35:00Z,34.98,-106.0,28.6,-6.1,280,5,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1890.0
K06C 020035Z AUTO 18007KT 10SM CLR 17/06 A2996 RMK AO2 T01650058,K06C,2020-05-02T00:35:00Z,41.98,-88.1,16.5,5.8,180,7,,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,244.0
KI19 020035Z AUTO 00000KT 10SM CLR 15/01 A3008 RMK AO2 T01540010,KI19,2020-05-02T00:35:00Z,39.7,-83.98,15.4,1.0,0,0,,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,289.0
KHTO 020035Z AUTO 24003KT 2SM BR OVC002 11/10 A2968 RMK AO2 T01080103,KHTO,2020-05-02T00:35:00Z,40.95,-72.25,10.8,10.3,240,3,,2.0,29.681103,,,TRUE,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,17.0
KHJH 020035Z AUTO 18008KT CLR 27/11 A2977 RMK AO2 T02700112 PWINO,KHJH,2020-05-02T00:35:00Z,40.15,-97.58,27.0,11.2,180,8,,,29.769686,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,,,,,,,,,,,,,METAR,447.0
KHDE 020035Z AUTO 03011KT 10SM CLR 28/08 A2982 RMK AO2 T02770075,KHDE,2020-05-02T00:35:00Z,40.45,-99.32,27.7,7.5,30,11,,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,705.0
KHBV 020035Z AUTO 13011G16KT 10SM CLR 31/16 A2992 RMK AO2 T03070157,KHBV,2020-05-02T00:35:00Z,27.35,-98.73,30.7,15.7,130,11,16,10.0,29.920275,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,202.0
KGRN 020035Z AUTO 01008KT 10SM RA OVC065 15/09 A3000 RMK AO2 P0001 T01480092,KGRN,2020-05-02T00:35:00Z,42.8,-102.17,14.8,9.2,10,8,,10.0,30.0,,,TRUE,TRUE,,,,,,RA,OVC,6500,,,,,,,VFR,,,,,,0.01,,,,,,METAR,1086.0
KGPC 020035Z AUTO 17005KT 10SM OVC110 17/06 A3003 RMK AO2 T01660064,KGPC,2020-05-02T00:35:00Z,39.63,-86.82,16.6,6.4,170,5,,10.0,30.029528,,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,257.0
KGLE 020035Z AUTO 17013G17KT 10SM CLR 26/13 A2987 RMK AO2 T02570125 PWINO,KGLE,2020-05-02T00:35:00Z,33.65,-97.2,25.7,12.5,170,13,17,10.0,29.870079,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,256.0
KGHG 020035Z AUTO 00000KT 5SM BR FEW015 SCT032 BKN047 13/13 A2967 RMK AO2,KGHG,2020-05-02T00:35:00Z,42.1,-70.67,13.0,13.0,0,0,,5.0,29.66929,,,TRUE,TRUE,,,,,,BR,FEW,1500,SCT,3200,BKN,4700,,,MVFR,,,,,,,,,,,,METAR,4.0
KGBG 020035Z AUTO 15004KT 10SM CLR 20/07 A2989 RMK AO2 T01950069,KGBG,2020-05-02T00:35:00Z,40.93,-90.43,19.5,6.9,150,4,,10.0,29.890747,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,233.0
KFRR 020035Z AUTO 32005KT 10SM SCT041 OVC060 13/06 A2993 RMK AO1,KFRR,2020-05-02T00:35:00Z,38.92,-78.25,13.0,6.0,320,5,,10.0,29.929134,,,TRUE,TRUE,,,,,,,SCT,4100,OVC,6000,,,,,VFR,,,,,,,,,,,,METAR,216.0
KFOA 020035Z AUTO 12007KT 10SM CLR 19/12 A2999 RMK AO2,KFOA,2020-05-02T00:35:00Z,38.67,-88.45,19.0,12.0,120,7,,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,144.0
KFMM 020035Z AUTO 07014G19KT 10SM SCT110 25/00 A2982 RMK AO2 LTG DSNT SW THRU N T02510000,KFMM,2020-05-02T00:35:00Z,40.33,-103.8,25.1,0.0,70,14,19,10.0,29.819881,,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,1393.0
KFLY 020035Z AUTO 19014G17KT 10SM CLR 25/M07 A3000 RMK AO2 T02511066,KFLY,2020-05-02T00:35:00Z,38.95,-104.57,25.1,-6.6,190,14,17,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2096.0
KFET 020035Z AUTO 33012G16KT 10SM CLR 30/12 A2975 RMK AO2 T02950120,KFET,2020-05-02T00:35:00Z,41.45,-96.52,29.5,12.0,330,12,16,10.0,29.749016,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,367.0
KF70 020035Z AUTO 19011KT 10SM CLR 24/14 A2992 RMK AO1,KF70,2020-05-02T00:35:00Z,33.57,-117.13,24.0,14.0,190,11,,10.0,29.920275,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,412.0
KEDC 020035Z AUTO 15009KT CLR 27/14 A2994 RMK AO2,KEDC,2020-05-02T00:35:00Z,30.4,-97.57,27.0,14.0,150,9,,,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,189.0
KEBG 020035Z AUTO 14013KT 10SM CLR 29/16 A2993 RMK AO2 T02860155,KEBG,2020-05-02T00:35:00Z,26.45,-98.13,28.6,15.5,140,13,,10.0,29.929134,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,24.0
KE38 020035Z AUTO 16008KT 7SM CLR 29/03 A3009 RMK AO2 T02900030,KE38,2020-05-02T00:35:00Z,30.38,-103.68,29.0,3.0,160,8,,7.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1376.0
KE11 020035Z AUTO 20019G28KT 10SM CLR 33/05 A2989 RMK AO2 T03330054,KE11,2020-05-02T00:35:00Z,32.33,-102.53,33.3,5.4,200,19,28,10.0,29.890747,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,967.0
KDVO 020035Z AUTO VRB06KT 10SM CLR 22/09 A3005 RMK AO2,KDVO,2020-05-02T00:35:00Z,38.15,-122.55,22.0,9.0,0,6,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
KDLZ 020035Z AUTO 10003KT 10SM CLR 12/08 A3006 RMK AO2,KDLZ,2020-05-02T00:35:00Z,40.28,-83.12,12.0,8.0,100,3,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,289.0
KCVC 020035Z AUTO 00000KT 10SM CLR 16/08 A3005 RMK AO2 PNO,KCVC,2020-05-02T00:35:00Z,33.63,-83.85,16.0,8.0,0,0,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,247.0
KCUH 020035Z AUTO 19013G17KT 10SM CLR 28/14 A2979 RMK AO2 T02770136,KCUH,2020-05-02T00:35:00Z,35.95,-96.77,27.7,13.6,190,13,17,10.0,29.790354,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,279.0
KCTJ 020035Z AUTO 00000KT 10SM CLR 16/08 A3012 RMK AO2 T01590079,KCTJ,2020-05-02T00:35:00Z,33.63,-85.15,15.9,7.9,0,0,,10.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,354.0
KCOM 020035Z AUTO 18014KT 10SM CLR 31/09 A2987 RMK AO2 T03110090,KCOM,2020-05-02T00:35:00Z,31.83,-99.4,31.1,9.0,180,14,,10.0,29.870079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,517.0
KCLI 020035Z AUTO 17004KT 10SM OVC110 15/04 A2990 RMK AO2 T01460040,KCLI,2020-05-02T00:35:00Z,44.62,-88.73,14.6,4.0,170,4,,10.0,29.899607,,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,250.0
KCIR 020035Z AUTO 16003KT 10SM CLR 21/11 A3000 RMK AO2 T02130107,KCIR,2020-05-02T00:35:00Z,37.07,-89.22,21.3,10.7,160,3,,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,98.0
KCHK 020035Z AUTO 17013G20KT 10SM CLR 28/15 A2976 RMK AO2 T02810153,KCHK,2020-05-02T00:35:00Z,35.1,-97.97,28.1,15.3,170,13,20,10.0,29.760826,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,351.0
KCFD 020035Z AUTO 16009KT 10SM CLR 27/16 A2997 RMK AO2 T02660158,KCFD,2020-05-02T00:35:00Z,30.72,-96.33,26.6,15.8,160,9,,10.0,29.970472,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,112.0
KC75 020035Z AUTO 13012G15KT 10SM SCT100 SCT120 17/10 A2990 RMK AO2 T01720096,KC75,2020-05-02T00:35:00Z,41.02,-89.38,17.2,9.6,130,12,15,10.0,29.899607,,,TRUE,TRUE,,,,,,,SCT,10000,SCT,12000,,,,,VFR,,,,,,,,,,,,METAR,173.0
KC65 020035Z AUTO 20004KT 10SM BKN100 16/04 A3002 RMK A01,KC65,2020-05-02T00:35:00Z,41.37,-86.3,16.0,4.0,200,4,,10.0,30.02067,,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,244.0
KBVS 020035Z AUTO 11004KT 10SM CLR 17/03 A3001 RMK A01,KBVS,2020-05-02T00:35:00Z,48.47,-122.42,17.0,3.0,110,4,,10.0,30.008858,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,43.0
KBVN 020035Z AUTO 35008KT 10SM CLR 26/08 A2980 RMK AO2 T02610082,KBVN,2020-05-02T00:35:00Z,41.73,-98.05,26.1,8.2,350,8,,10.0,29.799213,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,551.0
KZPH 020035Z AUTO 30007KT 10SM CLR 20/11 A3008 RMK A02 T02040109,KZPH,2020-05-02T00:35:00Z,28.23,-82.15,20.4,10.9,300,7,,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,26.0
KY23 020035Z AUTO 12012G19KT 10SM SCT100 15/05 A2974 RMK AO2 T01470050,KY23,2020-05-02T00:35:00Z,45.3,-91.63,14.7,5.0,120,12,19,10.0,29.740158,,,TRUE,TRUE,,,,,,,SCT,10000,,,,,,,VFR,,,,,,,,,,,,METAR,322.0
KXLL 020035Z AUTO 27003KT 10SM CLR 15/07 A2980 RMK AO2,KXLL,2020-05-02T00:35:00Z,40.57,-75.48,15.0,7.0,270,3,,10.0,29.799213,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
KXBP 020035Z AUTO 16006KT 10SM CLR 27/13 A2985 RMK AO2 T02670131,KXBP,2020-05-02T00:35:00Z,33.18,-97.83,26.7,13.1,160,6,,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,260.0
KW81 020035Z AUTO 31004KT 10SM BKN080 13/05 A2993 RMK AO1 T01300051,KW81,2020-05-02T00:35:00Z,37.18,-78.1,13.0,5.1,310,4,,10.0,29.929134,,,TRUE,TRUE,,,,,,,BKN,8000,,,,,,,VFR,,,,,,,,,,,,METAR,129.0
KW22 020035Z AUTO 28004KT 10SM BKN022 OVC031 10/07 A3005 RMK AO2,KW22,2020-05-02T00:35:00Z,39.0,-80.27,10.0,7.0,280,4,,10.0,30.050198,,,TRUE,TRUE,,,,,,,BKN,2200,OVC,3100,,,,,MVFR,,,,,,,,,,,,METAR,499.0
KVJI 020035Z AUTO 00000KT 10SM CLR 11/03 A3008 RMK AO2 T01130034,KVJI,2020-05-02T00:35:00Z,36.67,-82.02,11.3,3.4,0,0,,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,631.0
KVDI 020035Z AUTO 00000KT 10SM CLR 21/05 A3004 RMK AO2,KVDI,2020-05-02T00:35:00Z,32.2,-82.37,21.0,5.0,0,0,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,84.0
KUYF 020035Z AUTO 33003KT 10SM CLR 14/06 A3006 RMK AO2,KUYF,2020-05-02T00:35:00Z,39.93,-83.47,14.0,6.0,330,3,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,330.0
KULS 020035Z AUTO 10008KT 10SM CLR 31/08 A2980 RMK AO2,KULS,2020-05-02T00:35:00Z,37.6,-101.37,31.0,8.0,100,8,,10.0,29.799213,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,936.0
KUBE 020035Z AUTO 12012G19KT 10SM SCT100 SCT120 13/03 A2971 RMK AO2,KUBE,2020-05-02T00:35:00Z,45.5,-91.98,13.0,3.0,120,12,19,10.0,29.71063,,,TRUE,TRUE,,,,,,,SCT,10000,SCT,12000,,,,,VFR,,,,,,,,,,,,METAR,379.0
KTXW 020035Z AUTO 14013G20KT 10SM BKN110 28/17 A2992 RMK AO2 T02800171,KTXW,2020-05-02T00:35:00Z,26.18,-97.97,28.0,17.1,140,13,20,10.0,29.920275,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
KTVI 020035Z AUTO 00000KT 10SM CLR 19/11 A3007 RMK AO2,KTVI,2020-05-02T00:35:00Z,30.9,-83.88,19.0,11.0,0,0,,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,80.0
KTMT 020035Z AUTO 01008KT 10SM SCT110 19/M11 A3006 RMK AO2 T01931106,KTMT,2020-05-02T00:35:00Z,39.47,-117.2,19.3,-10.6,10,8,,10.0,30.059055,,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,1748.0
KTMK 020035Z AUTO 00000KT 10SM OVC037 13/09 A3004 RMK AO2,KTMK,2020-05-02T00:35:00Z,45.42,-123.82,13.0,9.0,0,0,,10.0,30.041338,,,TRUE,TRUE,,,,,,,OVC,3700,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KTIF 020035Z AUTO 02012KT 10SM CLR 23/07 A2989 RMK AO2 T02340070,KTIF,2020-05-02T00:35:00Z,41.97,-100.57,23.4,7.0,20,12,,10.0,29.890747,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,892.0
KTEX 020035Z AUTO 24011G20KT 210V280 10SM CLR 18/M11 A3022 RMK AO2,KTEX,2020-05-02T00:35:00Z,37.95,-107.9,18.0,-11.0,240,11,20,10.0,30.221457,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2769.0
KTBR 020035Z AUTO 00000KT 10SM CLR 17/09 A3002 RMK AO2 T01650089,KTBR,2020-05-02T00:35:00Z,32.48,-81.73,16.5,8.9,0,0,,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
KT20 020035Z AUTO 15010G14KT 10SM CLR 26/14 A2995 RMK AO2 T02630135,KT20,2020-05-02T00:35:00Z,29.52,-97.47,26.3,13.5,150,10,14,10.0,29.949802,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,108.0
KSWW 020035Z AUTO 16017KT 10SM CLR 33/09 A2986 RMK AO2 T03250089,KSWW,2020-05-02T00:35:00Z,32.47,-100.47,32.5,8.9,160,17,,10.0,29.861221,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,727.0
KSTE 020035Z AUTO 11004KT 10SM BKN065 OVC100 13/05 A2989 RMK AO2 T01310050,KSTE,2020-05-02T00:35:00Z,44.55,-89.53,13.1,5.0,110,4,,10.0,29.890747,,,TRUE,TRUE,,,,,,,BKN,6500,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,338.0
KSOA 020035Z AUTO 19012G18KT 10SM CLR 31/07 A2997 RMK AO2,KSOA,2020-05-02T00:35:00Z,30.58,-100.65,31.0,7.0,190,12,18,10.0,29.970472,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,652.0
KSHD 020035Z AUTO 29005KT 10SM OVC046 12/05 A2998 RMK AO2 T01200054,KSHD,2020-05-02T00:35:00Z,38.27,-78.9,12.0,5.4,290,5,,10.0,29.97933,,,TRUE,TRUE,,,,,,,OVC,4600,,,,,,,VFR,,,,,,,,,,,,METAR,366.0
KSEF 020035Z AUTO 31003KT 10SM CLR 23/11 A3005 RMK AO2 T02330115,KSEF,2020-05-02T00:35:00Z,27.45,-81.35,23.3,11.5,310,3,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
KSCR 020035Z AUTO 31004KT 10SM CLR 14/06 A3001 RMK AO2 T01370061,KSCR,2020-05-02T00:35:00Z,35.7,-79.5,13.7,6.1,310,4,,10.0,30.008858,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,188.0
KSBS 020035Z AUTO 21006KT 10SM BKN110 18/05 A3000 RMK AO1 T01810052,KSBS,2020-05-02T00:35:00Z,40.52,-106.87,18.1,5.2,210,6,,10.0,30.0,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,2096.0
KRZN 020035Z AUTO 14009G15KT 10SM SCT120 15/05 A2967 RMK AO2 T01510047,KRZN,2020-05-02T00:35:00Z,45.82,-92.37,15.1,4.7,140,9,15,10.0,29.66929,,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,301.0
KRWV 020035Z AUTO 16009KT 10SM CLR 25/16 A2996 RMK AO2 T02480161,KRWV,2020-05-02T00:35:00Z,30.52,-96.7,24.8,16.1,160,9,,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,119.0
KRPJ 020035Z AUTO 15011KT 10SM CLR 16/09 A2994 RMK AO2 T01590091,KRPJ,2020-05-02T00:35:00Z,41.88,-89.08,15.9,9.1,150,11,,10.0,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,238.0
KRLD 020035Z AUTO 00000KT 10SM BKN120 24/M06 A2999 RMK AO2 T02351060,KRLD,2020-05-02T00:35:00Z,46.3,-119.3,23.5,-6.0,0,0,,10.0,29.991142,,,TRUE,TRUE,,,,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,120.0
KPVW 020035Z AUTO 25011KT 10SM CLR 33/M02 A2984 RMK AO2 T03341025,KPVW,2020-05-02T00:35:00Z,34.17,-101.72,33.4,-2.5,250,11,,10.0,29.840551,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1028.0
KPVF 020035Z AUTO 28007KT 10SM CLR 21/M01 A3007 RMK AO1,KPVF,2020-05-02T00:35:00Z,38.72,-120.75,21.0,-1.0,280,7,,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,789.0
KPTT 020035Z AUTO 07003KT 10SM CLR 29/10 A2979 RMK AO2 T02860096,KPTT,2020-05-02T00:35:00Z,37.7,-98.75,28.6,9.6,70,3,,10.0,29.790354,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,595.0
KPRG 020035Z AUTO 00000KT 10SM BKN120 17/12 A2999 RMK AO2 T01680120,KPRG,2020-05-02T00:35:00Z,39.7,-87.67,16.8,12.0,0,0,,10.0,29.991142,,,TRUE,TRUE,,,,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,199.0
